DEPADM;DepBol;NomeDepBol;codRMet;CODESC;NOMESC;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
1;1;Rede Estadual;1;498;LUIZ GONZAGA RIGHINI PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;231,5
1;1;Rede Estadual;1;498;LUIZ GONZAGA RIGHINI PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;267,2
1;1;Rede Estadual;1;498;LUIZ GONZAGA RIGHINI PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;256,2
1;1;Rede Estadual;1;504;MARIO TEIXEIRA MARIANO PROFESSOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;201,2
1;1;Rede Estadual;1;504;MARIO TEIXEIRA MARIANO PROFESSOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;229,5
1;1;Rede Estadual;1;504;MARIO TEIXEIRA MARIANO PROFESSOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;213,4
1;1;Rede Estadual;1;504;MARIO TEIXEIRA MARIANO PROFESSOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;238,6
1;1;Rede Estadual;1;516;JOSE CARLOS DIAS PROFESSOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;185,8
1;1;Rede Estadual;1;516;JOSE CARLOS DIAS PROFESSOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;199,5
1;1;Rede Estadual;1;516;JOSE CARLOS DIAS PROFESSOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;214,9
1;1;Rede Estadual;1;516;JOSE CARLOS DIAS PROFESSOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;219
1;1;Rede Estadual;1;528;COLOMBO DE ALMEIDA PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,2
1;1;Rede Estadual;1;528;COLOMBO DE ALMEIDA PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,2
1;1;Rede Estadual;1;528;COLOMBO DE ALMEIDA PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;264,9
1;1;Rede Estadual;1;528;COLOMBO DE ALMEIDA PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;270,6
1;1;Rede Estadual;1;536;TARCISIO ALVARES LOBO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;246,8
1;1;Rede Estadual;1;536;TARCISIO ALVARES LOBO;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,5
1;1;Rede Estadual;1;536;TARCISIO ALVARES LOBO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;276
1;1;Rede Estadual;1;536;TARCISIO ALVARES LOBO;EM-3ª série;9;GERAL;2;MATEMÁTICA;263,1
1;1;Rede Estadual;1;541;JOAQUIM NABUCO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;186
1;1;Rede Estadual;1;541;JOAQUIM NABUCO;3º Ano EF;9;GERAL;2;MATEMÁTICA;213,7
1;1;Rede Estadual;1;541;JOAQUIM NABUCO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;211,4
1;1;Rede Estadual;1;541;JOAQUIM NABUCO;5º Ano EF;9;GERAL;2;MATEMÁTICA;222,6
1;1;Rede Estadual;1;553;JACOMO STAVALE PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;264,7
1;1;Rede Estadual;1;553;JACOMO STAVALE PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;272,1
1;1;Rede Estadual;1;553;JACOMO STAVALE PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;294,8
1;1;Rede Estadual;1;553;JACOMO STAVALE PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;285,2
1;1;Rede Estadual;1;565;NOSSA SENHORA DO RETIRO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;186,8
1;1;Rede Estadual;1;565;NOSSA SENHORA DO RETIRO;3º Ano EF;9;GERAL;2;MATEMÁTICA;200,9
1;1;Rede Estadual;1;565;NOSSA SENHORA DO RETIRO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;219,8
1;1;Rede Estadual;1;565;NOSSA SENHORA DO RETIRO;5º Ano EF;9;GERAL;2;MATEMÁTICA;217,1
1;1;Rede Estadual;1;577;DULCE FERREIRA BOARIN PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;237,3
1;1;Rede Estadual;1;577;DULCE FERREIRA BOARIN PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,8
1;1;Rede Estadual;1;577;DULCE FERREIRA BOARIN PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;281,4
1;1;Rede Estadual;1;577;DULCE FERREIRA BOARIN PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,5
1;1;Rede Estadual;1;589;PLINIO DAMASCO PENNA PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;252,5
1;1;Rede Estadual;1;589;PLINIO DAMASCO PENNA PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;269,9
1;1;Rede Estadual;1;589;PLINIO DAMASCO PENNA PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;300,2
1;1;Rede Estadual;1;589;PLINIO DAMASCO PENNA PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;284,6
1;1;Rede Estadual;1;590;PAULO SETUBAL;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;200,7
1;1;Rede Estadual;1;590;PAULO SETUBAL;3º Ano EF;9;GERAL;2;MATEMÁTICA;211,3
1;1;Rede Estadual;1;590;PAULO SETUBAL;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;233,7
1;1;Rede Estadual;1;590;PAULO SETUBAL;5º Ano EF;9;GERAL;2;MATEMÁTICA;245,5
1;1;Rede Estadual;1;607;TITO PRATES DA FONSECA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;254,8
1;1;Rede Estadual;1;607;TITO PRATES DA FONSECA;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,1
1;1;Rede Estadual;1;607;TITO PRATES DA FONSECA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;271,8
1;1;Rede Estadual;1;607;TITO PRATES DA FONSECA;EM-3ª série;9;GERAL;2;MATEMÁTICA;270,4
1;1;Rede Estadual;1;619;REGENTE FEIJO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;179,3
1;1;Rede Estadual;1;619;REGENTE FEIJO;3º Ano EF;9;GERAL;2;MATEMÁTICA;210,2
1;1;Rede Estadual;1;619;REGENTE FEIJO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;217,7
1;1;Rede Estadual;1;619;REGENTE FEIJO;5º Ano EF;9;GERAL;2;MATEMÁTICA;221,8
1;1;Rede Estadual;1;620;ANTONIO EMILIO SOUZA PENNA PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;260,4
1;1;Rede Estadual;1;620;ANTONIO EMILIO SOUZA PENNA PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;258,9
1;1;Rede Estadual;1;620;ANTONIO EMILIO SOUZA PENNA PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;288,4
1;1;Rede Estadual;1;620;ANTONIO EMILIO SOUZA PENNA PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;282
1;1;Rede Estadual;1;632;AUGUSTO DE MACEDO COSTA DOUTOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;186,4
1;1;Rede Estadual;1;632;AUGUSTO DE MACEDO COSTA DOUTOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;227,4
1;1;Rede Estadual;1;632;AUGUSTO DE MACEDO COSTA DOUTOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;225,9
1;1;Rede Estadual;1;632;AUGUSTO DE MACEDO COSTA DOUTOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;246
1;1;Rede Estadual;1;644;PIO XII;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;180,7
1;1;Rede Estadual;1;644;PIO XII;3º Ano EF;9;GERAL;2;MATEMÁTICA;194,2
1;1;Rede Estadual;1;644;PIO XII;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;199,3
1;1;Rede Estadual;1;644;PIO XII;5º Ano EF;9;GERAL;2;MATEMÁTICA;207,1
1;1;Rede Estadual;1;656;FRONTINO GUIMARAES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;256,6
1;1;Rede Estadual;1;656;FRONTINO GUIMARAES;9º Ano EF;9;GERAL;2;MATEMÁTICA;268,7
1;1;Rede Estadual;1;668;ROMULO PERO PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;246,3
1;1;Rede Estadual;1;668;ROMULO PERO PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,3
1;1;Rede Estadual;1;668;ROMULO PERO PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;283,5
1;1;Rede Estadual;1;668;ROMULO PERO PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;277,7
1;1;Rede Estadual;1;673;PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;258,4
1;1;Rede Estadual;1;673;PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;261,1
1;1;Rede Estadual;1;673;PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;281,2
1;1;Rede Estadual;1;673;PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;275,5
1;1;Rede Estadual;1;681;TOLEDO BARBOSA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;196,9
1;1;Rede Estadual;1;681;TOLEDO BARBOSA;3º Ano EF;9;GERAL;2;MATEMÁTICA;220,6
1;1;Rede Estadual;1;681;TOLEDO BARBOSA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;217,6
1;1;Rede Estadual;1;681;TOLEDO BARBOSA;5º Ano EF;9;GERAL;2;MATEMÁTICA;237,8
1;1;Rede Estadual;1;681;TOLEDO BARBOSA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;259,3
1;1;Rede Estadual;1;681;TOLEDO BARBOSA;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,5
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;170,5
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;3º Ano EF;9;GERAL;2;MATEMÁTICA;195,3
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;203,7
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;5º Ano EF;9;GERAL;2;MATEMÁTICA;232,4
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,7
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;9º Ano EF;9;GERAL;2;MATEMÁTICA;234,3
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;273,5
1;1;Rede Estadual;1;693;RITA BICUDO PEREIRA PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;260,2
1;1;Rede Estadual;1;700;HORACIO LAFER MINISTRO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;194,4
1;1;Rede Estadual;1;700;HORACIO LAFER MINISTRO;3º Ano EF;9;GERAL;2;MATEMÁTICA;235,2
1;1;Rede Estadual;1;700;HORACIO LAFER MINISTRO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;213,9
1;1;Rede Estadual;1;700;HORACIO LAFER MINISTRO;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,4
1;1;Rede Estadual;1;711;NARBAL FONTES PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;246,6
1;1;Rede Estadual;1;711;NARBAL FONTES PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;275,3
1;1;Rede Estadual;1;711;NARBAL FONTES PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;295,5
1;1;Rede Estadual;1;711;NARBAL FONTES PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;277,7
1;1;Rede Estadual;1;723;OCTAVIO MENDES DOUTOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,9
1;1;Rede Estadual;1;723;OCTAVIO MENDES DOUTOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;258,8
1;1;Rede Estadual;1;723;OCTAVIO MENDES DOUTOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;292
1;1;Rede Estadual;1;723;OCTAVIO MENDES DOUTOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;285,5
1;1;Rede Estadual;1;735;PAUL HUGON PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;261,8
1;1;Rede Estadual;1;735;PAUL HUGON PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;265,5
1;1;Rede Estadual;1;735;PAUL HUGON PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;280,5
1;1;Rede Estadual;1;735;PAUL HUGON PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,1
1;1;Rede Estadual;1;747;MARIA MONTESSORI;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;240,5
1;1;Rede Estadual;1;747;MARIA MONTESSORI;9º Ano EF;9;GERAL;2;MATEMÁTICA;245
1;1;Rede Estadual;1;747;MARIA MONTESSORI;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;283,6
1;1;Rede Estadual;1;747;MARIA MONTESSORI;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,9
1;1;Rede Estadual;1;759;FLORINDA CARDOSO PROFESSORA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;182,8
1;1;Rede Estadual;1;759;FLORINDA CARDOSO PROFESSORA;3º Ano EF;9;GERAL;2;MATEMÁTICA;194,1
1;1;Rede Estadual;1;759;FLORINDA CARDOSO PROFESSORA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;210,6
1;1;Rede Estadual;1;759;FLORINDA CARDOSO PROFESSORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;226,5
1;1;Rede Estadual;1;760;AFRANIO PEIXOTO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;247
1;1;Rede Estadual;1;760;AFRANIO PEIXOTO;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,9
1;1;Rede Estadual;1;760;AFRANIO PEIXOTO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;290
1;1;Rede Estadual;1;760;AFRANIO PEIXOTO;EM-3ª série;9;GERAL;2;MATEMÁTICA;289,3
1;1;Rede Estadual;1;772;VISCONDE DE INHAUMA ALMIRANTE;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;190,4
1;1;Rede Estadual;1;772;VISCONDE DE INHAUMA ALMIRANTE;3º Ano EF;9;GERAL;2;MATEMÁTICA;227,9
1;1;Rede Estadual;1;772;VISCONDE DE INHAUMA ALMIRANTE;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;225,2
1;1;Rede Estadual;1;772;VISCONDE DE INHAUMA ALMIRANTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;234,3
1;1;Rede Estadual;1;784;ANESIA SINCORA PROFESSORA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;171,5
1;1;Rede Estadual;1;784;ANESIA SINCORA PROFESSORA;3º Ano EF;9;GERAL;2;MATEMÁTICA;198,9
1;1;Rede Estadual;1;784;ANESIA SINCORA PROFESSORA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;185,3
1;1;Rede Estadual;1;784;ANESIA SINCORA PROFESSORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;193,3
1;1;Rede Estadual;1;784;ANESIA SINCORA PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;248,9
1;1;Rede Estadual;1;784;ANESIA SINCORA PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,8
1;1;Rede Estadual;1;796;HEROIS DA FEB;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,3
1;1;Rede Estadual;1;796;HEROIS DA FEB;9º Ano EF;9;GERAL;2;MATEMÁTICA;240,8
1;1;Rede Estadual;1;796;HEROIS DA FEB;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;269,1
1;1;Rede Estadual;1;796;HEROIS DA FEB;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,5
1;1;Rede Estadual;1;802;IMPERATRIZ LEOPOLDINA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;247,6
1;1;Rede Estadual;1;802;IMPERATRIZ LEOPOLDINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;271,2
1;1;Rede Estadual;1;802;IMPERATRIZ LEOPOLDINA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;275,8
1;1;Rede Estadual;1;802;IMPERATRIZ LEOPOLDINA;EM-3ª série;9;GERAL;2;MATEMÁTICA;278,6
1;1;Rede Estadual;1;814;RAQUEL ASSIS BARREIROS PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,8
1;1;Rede Estadual;1;814;RAQUEL ASSIS BARREIROS PROFA;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,9
1;1;Rede Estadual;1;814;RAQUEL ASSIS BARREIROS PROFA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;266,4
1;1;Rede Estadual;1;814;RAQUEL ASSIS BARREIROS PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;267,4
1;1;Rede Estadual;1;838;JOAO VIEIRA DE ALMEIDA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;257,9
1;1;Rede Estadual;1;838;JOAO VIEIRA DE ALMEIDA;9º Ano EF;9;GERAL;2;MATEMÁTICA;257
1;1;Rede Estadual;1;838;JOAO VIEIRA DE ALMEIDA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;270,4
1;1;Rede Estadual;1;838;JOAO VIEIRA DE ALMEIDA;EM-3ª série;9;GERAL;2;MATEMÁTICA;268,5
1;1;Rede Estadual;1;848;JOAQUIM LEME DO PRADO PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;278,3
1;1;Rede Estadual;1;848;JOAQUIM LEME DO PRADO PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;265,2
1;1;Rede Estadual;1;848;JOAQUIM LEME DO PRADO PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;285,1
1;1;Rede Estadual;1;848;JOAQUIM LEME DO PRADO PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;288,7
1;1;Rede Estadual;1;851;JULIO MAIA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;173,3
1;1;Rede Estadual;1;851;JULIO MAIA;3º Ano EF;9;GERAL;2;MATEMÁTICA;205
1;1;Rede Estadual;1;851;JULIO MAIA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;212,6
1;1;Rede Estadual;1;851;JULIO MAIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;240,5
1;1;Rede Estadual;1;863;JOSE MARCELINO DA FONSECA MAJOR;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;220
1;1;Rede Estadual;1;863;JOSE MARCELINO DA FONSECA MAJOR;3º Ano EF;9;GERAL;2;MATEMÁTICA;246,3
1;1;Rede Estadual;1;863;JOSE MARCELINO DA FONSECA MAJOR;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;248,8
1;1;Rede Estadual;1;863;JOSE MARCELINO DA FONSECA MAJOR;5º Ano EF;9;GERAL;2;MATEMÁTICA;260,3
1;1;Rede Estadual;1;875;CASTRO ALVES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,6
1;1;Rede Estadual;1;875;CASTRO ALVES;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,3
1;1;Rede Estadual;1;875;CASTRO ALVES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278,4
1;1;Rede Estadual;1;875;CASTRO ALVES;EM-3ª série;9;GERAL;2;MATEMÁTICA;266,8
1;1;Rede Estadual;1;899;PEDRO COSTA DEPUTADO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;173,3
1;1;Rede Estadual;1;899;PEDRO COSTA DEPUTADO;3º Ano EF;9;GERAL;2;MATEMÁTICA;225,5
1;1;Rede Estadual;1;899;PEDRO COSTA DEPUTADO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;211,7
1;1;Rede Estadual;1;899;PEDRO COSTA DEPUTADO;5º Ano EF;9;GERAL;2;MATEMÁTICA;223,5
1;1;Rede Estadual;1;905;CARLOS DE LAET PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,5
1;1;Rede Estadual;1;905;CARLOS DE LAET PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,2
1;1;Rede Estadual;1;905;CARLOS DE LAET PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;306,4
1;1;Rede Estadual;1;905;CARLOS DE LAET PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;293
1;1;Rede Estadual;1;917;ANTONIO LISBOA PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;249,4
1;1;Rede Estadual;1;917;ANTONIO LISBOA PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,2
1;1;Rede Estadual;1;917;ANTONIO LISBOA PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;288,9
1;1;Rede Estadual;1;917;ANTONIO LISBOA PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;288,5
1;1;Rede Estadual;1;929;ANTONIO VIEIRA PADRE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;302,6
1;1;Rede Estadual;1;929;ANTONIO VIEIRA PADRE;EM-3ª série;9;GERAL;2;MATEMÁTICA;300,5
1;1;Rede Estadual;1;930;HOMEM DE MELLO BARAO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;236,9
1;1;Rede Estadual;1;930;HOMEM DE MELLO BARAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,2
1;1;Rede Estadual;1;930;HOMEM DE MELLO BARAO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;282,3
1;1;Rede Estadual;1;930;HOMEM DE MELLO BARAO;EM-3ª série;9;GERAL;2;MATEMÁTICA;295,9
1;1;Rede Estadual;1;942;BUENOS AIRES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;293,4
1;1;Rede Estadual;1;942;BUENOS AIRES;EM-3ª série;9;GERAL;2;MATEMÁTICA;293,6
1;1;Rede Estadual;1;966;GONCALVES DIAS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;248,8
1;1;Rede Estadual;1;966;GONCALVES DIAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,1
1;1;Rede Estadual;1;966;GONCALVES DIAS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;287,8
1;1;Rede Estadual;1;966;GONCALVES DIAS;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,5
1;1;Rede Estadual;1;978;CASIMIRO DE ABREU;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;267,2
1;1;Rede Estadual;1;978;CASIMIRO DE ABREU;9º Ano EF;9;GERAL;2;MATEMÁTICA;277,7
1;1;Rede Estadual;1;978;CASIMIRO DE ABREU;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;296,6
1;1;Rede Estadual;1;978;CASIMIRO DE ABREU;EM-3ª série;9;GERAL;2;MATEMÁTICA;306,9
1;1;Rede Estadual;1;985;REPUBLICA DA BOLIVIA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;190,3
1;1;Rede Estadual;1;985;REPUBLICA DA BOLIVIA;3º Ano EF;9;GERAL;2;MATEMÁTICA;210,3
1;1;Rede Estadual;1;985;REPUBLICA DA BOLIVIA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;233,5
1;1;Rede Estadual;1;985;REPUBLICA DA BOLIVIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;248,2
1;1;Rede Estadual;1;1004;EURICO FIGUEIREDO PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;237,8
1;1;Rede Estadual;1;1004;EURICO FIGUEIREDO PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;241,1
1;1;Rede Estadual;1;1004;EURICO FIGUEIREDO PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;276,9
1;1;Rede Estadual;1;1004;EURICO FIGUEIREDO PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;266,3
1;1;Rede Estadual;1;1016;ALBERTO CARDOSO DE MELLO NETO DR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,3
1;1;Rede Estadual;1;1016;ALBERTO CARDOSO DE MELLO NETO DR;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,9
1;1;Rede Estadual;1;1016;ALBERTO CARDOSO DE MELLO NETO DR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,3
1;1;Rede Estadual;1;1016;ALBERTO CARDOSO DE MELLO NETO DR;EM-3ª série;9;GERAL;2;MATEMÁTICA;267,1
1;1;Rede Estadual;1;1028;VICTOR DOS SANTOS CUNHA PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,2
1;1;Rede Estadual;1;1028;VICTOR DOS SANTOS CUNHA PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;231,9
1;1;Rede Estadual;1;1028;VICTOR DOS SANTOS CUNHA PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;260,5
1;1;Rede Estadual;1;1028;VICTOR DOS SANTOS CUNHA PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;258
1;1;Rede Estadual;1;1036;SEBASTIAO DE SOUZA BUENO PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;240,6
1;1;Rede Estadual;1;1036;SEBASTIAO DE SOUZA BUENO PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;235,3
1;1;Rede Estadual;1;1036;SEBASTIAO DE SOUZA BUENO PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;279,9
1;1;Rede Estadual;1;1036;SEBASTIAO DE SOUZA BUENO PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;271,6
